知り合い	しりあい
例える	たとえる
次々	つぎつぎ
問い合わせ	といあわせ
残す	のこす
乗せる	のせる
引き受ける	ひきうける
祭	まつり
回り	まわり
満点	まんてん
満ちる	みちる
向かい	むかい
虫歯	むしば
王	おう
他	た
感	かん
無	む
化	か
両	りょう
内	ない
愛	あい
愛する	あいする
愛情	あいじょう
以降	いこう
依頼	いらい
偉い	えらい
偉大	いだい
囲む	かこむ
意識	いしき
移動	いどう
胃	い
衣服	いふく
違い	ちがい
違反	いはん
医師	いし
一層	いっそう
一般	いっぱん
印	しるし
印刷	いんさつ
印象	いんしょう
永遠	えいえん
鋭い	するどい
液体	えきたい
越す	こす
延期	えんき
演技	えんぎ
演劇	えんげき
演説	えんぜつ
煙	けむり
汚す	よごす
奥	おく
温泉	おんせん
加減	かげん
可愛らしい	かわいらしい
可能	かのう
果実	かじつ
課	か
過ごす	すごす
過去	かこ
過失	かしつ
解く	とく
解ける	とける
解決	かいけつ
解散	かいさん
回復	かいふく
快適	かいてき
害	がい
各	かく
確認	かくにん
覚める	さめる
割る	わる
乾燥	かんそう
巻く	まく
完成	かんせい
完全	かんぜん
完了	かんりょう
患者	かんじゃ
感覚	かんかく
汗	あせ
管理	かんり
缶	かん
観察	かんさつ
観念	かんねん
間違い	まちがい
関心	かんしん
関連	かんれん
含む	ふくむ
願い	ねがい
願う	ねがう
希望	きぼう
機能	きのう
帰宅	きたく
気の毒	きのどく
気候	きこう
記念	きねん
技師	ぎし
疑う	うたがう
疑問	ぎもん
議会	ぎかい
議長	ぎちょう
議論	ぎろん
詰める	つめる
吸収	きゅうしゅう
給料	きゅうりょう
居間	いま
巨大	きょだい
許す	ゆるす
許可	きょか
供給	きょうきゅう
競技	きょうぎ
共通	きょうつう
叫ぶ	さけぶ
強盗	ごうとう
恐らく	おそらく
恐ろしい	おそろしい
恐怖	きょうふ
教師	きょうし
胸	むね
努める	つとめる
禁煙	きんえん
苦痛	くつう
苦労	くろう
備える	そなえる
偶然	ぐうぜん
掘る	ほる
訓練	くんれん
軍	ぐん
傾向	けいこう
敬意	けいい
景気	けいき
経つ	たつ
経営	けいえい
経由	けいゆ
警告	けいこく
芸術	げいじゅつ
劇	げき
劇場	げきじょう
欠席	けっせき
券	けん
建設	けんせつ
建築	けんちく
権利	けんり
肩	かた
見解	けんかい
賢い	かしこい
減らす	へらす
減る	へる
現れる	あらわれる
現金	げんきん
現在	げんざい
現実	げんじつ
現象	げんしょう
現場	げんば
現状	げんじょう
現代	げんだい
限り	かぎり
限る	かぎる
限界	げんかい
個人	こじん
呼び出す	よびだす
呼吸	こきゅう
枯れる	かれる
互い	たがい
誤り	あやまり
誤解	ごかい
交換	こうかん
交際	こうさい
光景	こうけい
公務員	こうむいん
効果	こうか
好み	このみ
好む	このむ
広告	こうこく
更に	さらに
構う	かまう
構成	こうせい
硬い	かたい
航空	こうくう
荒れる	あれる
講演	こうえん
合格	ごうかく
刻む	きざむ
国境	こっきょう
国民	こくみん
腰	こし
骨折	こっせつ
困難	こんなん
婚約	こんやく
混雑	こんざつ
混乱	こんらん
差	さ
差す	さす
差別	さべつ
座席	ざせき
再び	ふたたび
最も	もっとも
最高	さいこう
最終	さいしゅう
最低	さいてい
済ませる	すませる
際	さい
材料	ざいりょう
財産	ざいさん
作成	さくせい
札	さつ
殺す	ころす
散歩	さんぽ
賛成	さんせい
伺う	うかがう
刺す	さす
支える	ささえる
支給	しきゅう
支出	ししゅつ
支店	してん
支配	しはい
支払う	しはらう
死亡	しぼう
資料	しりょう
事件	じけん
事務	じむ
似合う	にあう
時刻	じこく
示す	しめす
自殺	じさつ
辞める	やめる
失う	うしなう
失業	しつぎょう
失望	しつぼう
湿気	しっけ
実現	じつげん
実際	じっさい
主婦	しゅふ
主要	しゅよう
手段	しゅだん
種類	しゅるい
収入	しゅうにゅう
周囲	しゅうい
周辺	しゅうへん
集団	しゅうだん
住宅	じゅうたく
住民	じゅうみん
重要	じゅうよう
宿泊	しゅくはく
祝い	いわい
祝う	いわう
出席	しゅっせき
出版	しゅっぱん
述べる	のべる
順	じゅん
順調	じゅんちょう
順番	じゅんばん
処理	しょり
署名	しょめい
諸	しょ
女優	じょゆう
除く	のぞく
床	ゆか
承認	しょうにん
招く	まねく
照らす	てらす
省く	はぶく
笑顔	えがお
象	ぞう
賞	しょう
昇る	のぼる
上達	じょうたつ
常識	じょうしき
情報	じょうほう
状況	じょうきょう
職	しょく
職業	しょくぎょう
職場	しょくば
触れる	ふれる
食欲	しょくよく
伸びる	のびる
信じる	しんじる
信号	しんごう
信用	しんよう
信頼	しんらい
心臓	しんぞう
深刻	しんこく
申し込む	もうしこむ
真似	まね
神経	しんけい
針	はり
震える	ふるえる
人種	じんしゅ
制限	せいげん
制度	せいど
性	せい
性格	せいかく
性質	せいしつ
成人	せいじん
成績	せいせき
成長	せいちょう
政府	せいふ
生産	せいさん
精神	せいしん
税金	ぜいきん
積む	つむ
積もる	つもる
責める	せめる
責任	せきにん
跡	あと
接する	せっする
設計	せっけい
設備	せつび
説	せつ
絶えず	たえず
絶対	ぜったい
占める	しめる
河	かわ
双子	ふたご
想像	そうぞう
相続	そうぞく
相変わらず	あいかわらず
総	そう
装置	そうち
増す	ます
増加	ぞうか
憎む	にくむ
贈る	おくる
存じる	ぞんじる
存在	そんざい
孫	まご
尊敬	そんけい
尊重	そんちょう
損	そん
損害	そんがい
対象	たいしょう
大臣	だいじん
大陸	たいりく
達する	たっする
単位	たんい
単純	たんじゅん
担当	たんとう
団体	だんたい
知識	ちしき
地位	ちい
地域	ちいき
遅刻	ちこく
仲	なか
仲間	なかま
仲良し	なかよし
駐車	ちゅうしゃ
著者	ちょしゃ
貯金	ちょきん
調査	ちょうさ
頂上	ちょうじょう
直接	ちょくせつ
沈む	しずむ
通り過ぎる	とおりすぎる
通過	つうか
底	そこ
程度	ていど
泥	どろ
適切	てきせつ
適度	てきど
適用	てきよう
天候	てんこう
努力	どりょく
怒鳴る	どなる
倒す	たおす
党	とう
塔	とう
到着	とうちゃく
頭痛	ずつう
動詞	どうし
得る	うる
得意	とくい
毒	どく
突っ込む	つっこむ
突然	とつぜん
届く	とどく
内容	ないよう
南極	なんきょく
日付	ひづけ
任せる	まかせる
認める	みとめる
熱心	ねっしん
熱中	ねっちゅう
燃える	もえる
悩む	なやむ
濃い	こい
農民	のうみん
破る	やぶる
破産	はさん
配達	はいたつ
爆発	ばくはつ
肌	はだ
発達	はったつ
髪の毛	かみのけ
抜く	ぬく
抜ける	ぬける
判断	はんだん
犯罪	はんざい
販売	はんばい
否定	ひてい
悲劇	ひげき
疲れ	つかれ
皮膚	ひふ
被る	かぶる
被害	ひがい
非	ひ
非常	ひじょう
必ずしも	かならずしも
表現	ひょうげん
貧しい	まずしい
瓶	びん
不思議	ふしぎ
不利	ふり
付き合い	つきあい
付ける	つける
夫妻	ふさい
夫人	ふじん
婦人	ふじん
布	ぬの
普段	ふだん
浮かべる	うかべる
舞台	ぶたい
風景	ふうけい
幅	はば
服装	ふくそう
腹	はら
閉じる	とじる
変化	へんか
変更	へんこう
編む	あむ
便	びん
便り	たより
捕まる	つかまる
暮らし	くらし
暮らす	くらす
報告	ほうこく
宝	たから
宝石	ほうせき
抱える	かかえる
方針	ほうしん
方法	ほうほう
法	ほう
法則	ほうそく
訪問	ほうもん
豊か	ゆたか
豊富	ほうふ
棒	ぼう
埋める	うめる
未来	みらい
夢中	むちゅう
命令	めいれい
綿	めん
面接	めんせつ
面倒	めんどう
毛布	もうふ
戻す	もどす
役割	やくわり
約	やく
輸入	ゆにゅう
優れる	すぐれる
優勝	ゆうしょう
勇気	ゆうき
有効	ゆうこう
郵送	ゆうそう
予測	よそく
余る	あまる
余計	よけい
余分	よぶん
与える	あたえる
預かる	あずかる
預ける	あずける
幼い	おさない
幼児	ようじ
容易	ようい
溶ける	とける
要するに	ようするに
要求	ようきゅう
要点	ようてん
要領	ようりょう
理解	りかい
裏切る	うらぎる
陸	りく
両替	りょうがえ
輪	わ
涙	なみだ
冷静	れいせい
恋	こい
恋人	こいびと
連想	れんそう
連続	れんぞく
老人	ろうじん
論じる	ろんじる
論争	ろんそう
論文	ろんぶん
永久	えいきゅう
居る	おる
最中	さいちゅう
鈍い	にぶい
燃やす	もやす
夫婦	ふうふ
平均	へいきん
抱く	いだく
痛み	いたみ
位置	いち
得る	える
収める	おさめる
恐れる	おそれる
降ろす	おろす
替える	かえる
香り	かおり
乾杯	かんぱい
効く	きく
気付く	きづく
寄付	きふ
越える	こえる
凍る	こおる
捜す	さがす
戦い	たたかい
戦う	たたかう
頼る	たよる
手続き	てつづき
飛び込む	とびこむ
年齢	ねんれい
伸ばす	のばす
必死	ひっし
雇う	やとう
郵便	ゆうびん
有利	ゆうり
喜び	よろこび
労働	ろうどう
泊	はく
最	さい
論	ろん
お互い	おたがい
税	ぜい
悪魔	あくま
握る	にぎる
握手	あくしゅ
扱う	あつかう
案	あん
意志	いし
慰める	なぐさめる
異なる	ことなる
異常	いじょう
維持	いじ
井戸	いど
一瞬	いっしゅん
一斉	いっせい
一致	いっち
稲	いね
隠す	かくす
隠れる	かくれる
宇宙	うちゅう
運命	うんめい
影響	えいきょう
栄養	えいよう
援助	えんじょ
猿	さる
遠慮	えんりょ
汚染	おせん
応じる	おうじる
応募	おうぼ
殴る	なぐる
沖	おき
温暖	おんだん
穏やか	おだやか
価格	かかく
価値	かち
家賃	やちん
火災	かさい
稼ぐ	かせぐ
蚊	か
我慢	がまん
芽	め
解釈	かいしゃく
怪我	けが
悔やむ	くやむ
懐かしい	なつかしい
改善	かいぜん
街	がい
拡大	かくだい
覚悟	かくご
株	かぶ
勘定	かんじょう
感謝	かんしゃ
歓迎	かんげい
環境	かんきょう
監督	かんとく
企業	きぎょう
器用	きよう
基礎	きそ
基本	きほん
奇妙	きみょう
既に	すでに
機嫌	きげん
記憶	きおく
貴重	きちょう
輝く	かがやく
鬼	おに
儀式	ぎしき
義務	ぎむ
休暇	きゅうか
休憩	きゅうけい
急激	きゅうげき
救う	すくう
救助	きゅうじょ
教授	きょうじゅ
狂う	くるう
響く	ひびく
筋	すじ
筋肉	きんにく
緊張	きんちょう
金銭	きんせん
金属	きんぞく
金融	きんゆう
繰り返す	くりかえす
軍隊	ぐんたい
刑事	けいじ
契約	けいやく
掲示	けいじ
撃つ	うつ
傑作	けっさく
欠陥	けっかん
穴	あな
結ぶ	むすぶ
結果	けっか
結局	けっきょく
結論	けつろん
件	けん
健康	けんこう
兼ねる	かねる
嫌う	きらう
憲法	けんぽう
懸命	けんめい
検査	けんさ
検討	けんとう
原稿	げんこう
虎	とら
誇り	ほこり
慌てる	あわてる
攻撃	こうげき
考慮	こうりょ
行儀	ぎょうぎ
貢献	こうけん
高価	こうか
豪華	ごうか
克服	こくふく
穀物	こくもつ
裁判	さいばん
酸素	さんそ
姿	すがた
死	し
至る	いたる
詩人	しじん
資源	しげん
飼う	かう
事業	じぎょう
次第	しだい
自慢	じまん
実施	じっし
芝居	しばい
芝生	しばふ
主義	しゅぎ
主張	しゅちょう
種	しゅ
需要	じゅよう
収穫	しゅうかく
宗教	しゅうきょう
就く	つく
就職	しゅうしょく
修正	しゅうせい
修理	しゅうり
臭い	くさい
従う	したがう
従って	したがって
渋滞	じゅうたい
重視	じゅうし
銃	じゅう
出張	しゅっちょう
瞬間	しゅんかん
書斎	しょさい
助け	たすけ
女房	にょうぼう
症状	しょうじょう
衝突	しょうとつ
証明	しょうめい
詳しい	くわしい
障害	しょうがい
挙げる	あげる
揚げる	あげる
上司	じょうし
冗談	じょうだん
条件	じょうけん
状態	じょうたい
譲る	ゆずる
食器	しょっき
食卓	しょくたく
食糧	しょくりょう
信仰	しんこう
侵入	しんにゅう
唇	くちびる
審判	しんぱん
慎重	しんちょう
振り向く	ふりむく
振る	ふる
新鮮	しんせん
申し訳	もうしわけ
真剣	しんけん
真実	しんじつ
診る	みる
診察	しんさつ
推薦	すいせん
睡眠	すいみん
酔う	よう
世紀	せいき
成功	せいこう
整理	せいり
清潔	せいけつ
製造	せいぞう
製品	せいひん
誓う	ちかう
請求	せいきゅう
節約	せつやく
説得	せっとく
絶滅	ぜつめつ
舌	した
専攻	せんこう
選択	せんたく
善	ぜん
素敵	すてき
組織	そしき
訴える	うったえる
喪失	そうしつ
操作	そうさ
巣	す
相撲	すもう
騒ぎ	さわぎ
騒音	そうおん
属する	ぞくする
怠る	おこたる
態度	たいど
滞在	たいざい
逮捕	たいほ
大抵	たいてい
大統領	だいとうりょう
第	だい
奪う	うばう
誕生	たんじょう
知恵	ちえ
張る	はる
眺める	ながめる
通訳	つうやく
釣り	つり
抵抗	ていこう
提案	ていあん
提出	ていしゅつ
笛	ふえ
哲学	てつがく
徹底	てってい
徹夜	てつや
伝統	でんとう
投票	とうひょう
当然	とうぜん
答案	とうあん
統計	とうけい
豆	まめ
同意	どうい
同僚	どうりょう
憧れる	あこがれる
道徳	どうとく
特徴	とくちょう
独身	どくしん
独特	どくとく
独立	どくりつ
虹	にじ
納得	なっとく
俳優	はいゆう
梅	うめ
博士	はかせ
博物館	はくぶつかん
拍手	はくしゅ
迫る	せまる
縛る	しばる
発揮	はっき
発展	はってん
反抗	はんこう
範囲	はんい
批判	ひはん
批評	ひひょう
比較	ひかく
比較的	ひかくてき
秘密	ひみつ
微笑む	ほほえむ
微妙	びみょう
評価	ひょうか
評判	ひょうばん
敷く	しく
腐る	くさる
武器	ぶき
物価	ぶっか
分析	ぶんせき
雰囲気	ふんいき
文句	もんく
塀	へい
保存	ほぞん
崩す	くずす
妨げる	さまたげる
冒険	ぼうけん
幕	まく
魅力	みりょく
無視	むし
無駄	むだ
矛盾	むじゅん
霧	きり
迷惑	めいわく
免許	めんきょ
模様	もよう
黙る	だまる
目標	もくひょう
厄介	やっかい
訳す	やくす
唯一	ゆいいつ
優秀	ゆうしゅう
誘う	さそう
余裕	よゆう
要素	ようそ
翼	つばさ
裸	はだか
嵐	あらし
利益	りえき
理論	りろん
離す	はなす
離れる	はなれる
離婚	りこん
率	りつ
礼儀	れいぎ
劣る	おとる
化粧	けしょう
助言	じょげん
傷	きず
敵	てき
梅雨	つゆ
避ける	さける
描く	えがく
雷	かみなり
飽きる	あきる
怪しい	あやしい
有らゆる	あらゆる
覆う	おおう
丘	おか
影	かげ
陰	かげ
桜	さくら
砂漠	さばく
刺激	しげき
絞る	しぼる
事態	じたい
勧める	すすめる
退屈	たいくつ
蓄える	たくわえる
激しい	はげしい
馬鹿	ばか
引っ張る	ひっぱる
故郷	こきょう
保証	ほしょう
褒める	ほめる
基づく	もとづく
履く	はく
演奏	えんそう
途端	とたん
眺め	ながめ
恵まれる	めぐまれる
級	きゅう
詩	し
氏	し
お喋り	おしゃべり
くっ付く	くっつく
頻りに	しきりに
其れ共	それとも
打つかる	ぶつかる
軈て	やがて
溢れる	あふれる
噂	うわさ
餌	えさ
何時か	いつか
蓋	ふた
丸で	まるで
極	ごく
僅か	わずか
近頃	ちかごろ
繋がる	つながる
繋ぐ	つなぐ
諺	ことわざ
お目出度う	おめでとう
ご覧	ごらん
忽ち	たちまち
左様なら	さようなら
撒く	まく
叱る	しかる
蹴る	ける
従兄弟	いとこ
所謂	いわゆる
拭く	ふく
尻	しり
尻尾	しっぽ
真逆	まさか
親戚	しんせき
遂に	ついに
正に	まさに
生憎	あいにく
羨ましい	うらやましい
漸く	ようやく
掻く	かく
袖	そで
其れでも	それでも
其処で	そこで
揃える	そろえる
態と	わざと
大人しい	おとなしい
叩く	たたく
喋る	しゃべる
直に	じかに
掴む	つかむ
潰す	つぶす
諦める	あきらめる
釘	くぎ
溺れる	おぼれる
兎	うさぎ
兎に角	とにかく
兎も角	ともかく
謎	なぞ
鍋	なべ
如何しても	どうしても
覗く	のぞく
莫大	ばくだい
膝	ひざ
肘	ひじ
紐	ひも
不図	ふと
物凄い	ものすごい
然も	しかも
凡そ	およそ
枕	まくら
妙	みょう
儲ける	もうける
唯	ただ
略	ほぼ
溜まる	たまる
脇	わき
嗅ぐ	かぐ
埃	ほこり
曖昧	あいまい
茹でる	ゆでる
贅沢	ぜいたく
躊躇う	ためらう
騙す	だます
剃る	そる
否	いや
頬	ほお
或る	ある
籠	かご
折角	せっかく
度々	たびたび
匂い	におい
吠える	ほえる
稀	まれ
罹る	かかる
所為	せい
詰まり	つまり
麓	ふもと
彼方此方	あちこち
彼此	あれこれ
伯父さん	おじさん
あら	あら
うろうろ	うろうろ
うんざり	うんざり
おや	おや
すっきり	すっきり
せめて	せめて
下り	くだり
下車	げしゃ
何しろ	なにしろ
学年	がくねん
月日	つきひ
見学	けんがく
見出し	みだし
見本	みほん
高める	たかめる
出入り	でいり
出来上がる	できあがる
小学生	しょうがくせい
上り	のぼり
上る	のぼる
上下	じょうげ
水分	すいぶん
生ずる	しょうずる
生年月日	せいねんがっぴ
前	ぜん
前後	ぜんご
大気	たいき
大小	だいしょう
大木	たいぼく
中間	ちゅうかん
中年	ちゅうねん
長女	ちょうじょ
長男	ちょうなん
東西	とうざい
南北	なんぼく
日の出	ひので
日時	にちじ
入社	にゅうしゃ
分	ぶん
毎	まい
来日	らいにち
下ろす	おろす
何となく	なんとなく
がる	がる
うんと	うんと
それなのに	それなのに
小	しょう
しばしば	しばしば
以後	いご
意地悪	いじわる
引き分け	ひきわけ
映る	うつる
英文	えいぶん
屋外	おくがい
下町	したまち
下品	げひん
家屋	かおく
海洋	かいよう
開会	かいかい
学会	がっかい
学力	がくりょく
帰す	かえす
休業	きゅうぎょう
強引	ごういん
強気	つよき
近代	きんだい
金魚	きんぎょ
空中	くうちゅう
言い出す	いいだす
工事	こうじ
広める	ひろめる
行事	ぎょうじ
行方	ゆくえ
国立	こくりつ
作者	さくしゃ
仕上がる	しあがる
使い	つかい
死体	したい
私立	しりつ
写る	うつる
手前	てまえ
集まる	あつまる
重たい	おもたい
重なる	かさなる
重ねる	かさねる
重力	じゅうりょく
出場	しゅつじょう
上品	じょうひん
心理	しんり
真っ先	まっさき
真空	しんくう
人事	じんじ
水着	みずぎ
生意気	なまいき
青少年	せいしょうねん
送料	そうりょう
大学院	だいがくいん
大工	だいく
題名	だいめい
知人	ちじん
地質	ちしつ
地味	じみ
地名	ちめい
着せる	きせる
中古	ちゅうこ
中世	ちゅうせい
注	ちゅう
転がる	ころがる
電力	でんりょく
東洋	とうよう
同時	どうじ
特色	とくしょく
特長	とくちょう
日帰り	ひがえり
年度	ねんど
売店	ばいてん
売買	ばいばい
発電	はつでん
発売	はつばい
飯	めし
着ける	つける
文体	ぶんたい
歩	ほ
方言	ほうげん
毎度	まいど
名作	めいさく
目安	めやす
目下	めした
問い	とい
夕日	ゆうひ
料	りょう
力強い	ちからづよい
近々	ちかぢか
真っ白	まっしろ
弟子	でし
品	ひん
方々	かたがた
映す	うつす
売れ行き	うれゆき
会館	かいかん
代える	かえる
貸し出し	かしだし
代わる	かわる
着々	ちゃくちゃく
真っ黒	まっくろ
元々	もともと
空き	あき
長引く	ながびく
持ち	もち
気味	ぎみ
館	かん
業	ぎょう
お参り	おまいり
安易	あんい
一定	いってい
引き返す	ひきかえす
羽根	はね
園	えん
温室	おんしつ
加速	かそく
回数	かいすう
回答	かいとう
快晴	かいせい
開通	かいつう
開放	かいほう
貝	かい
外科	げか
外部	がいぶ
角	かく
角度	かくど
学科	がっか
学術	がくじゅつ
活字	かつじ
活力	かつりょく
感想	かんそう
期	き
気配	けはい
記号	きごう
強化	きょうか
教わる	おそわる
局	きょく
曲	きょく
曲げる	まげる
曲線	きょくせん
区分	くぶん
苦情	くじょう
空想	くうそう
形式	けいしき
見直す	みなおす
見当	けんとう
原	はら
原始	げんし
原理	げんり
原料	げんりょう
語学	ごがく
交流	こうりゅう
光線	こうせん
公式	こうしき
公表	こうひょう
口実	こうじつ
校	こう
行列	ぎょうれつ
高等	こうとう
合同	ごうどう
合流	ごうりゅう
国語	こくご
混合	こんごう
作曲	さっきょく
参考	さんこう
算数	さんすう
指定	してい
留まる	とまる
留める	とめる
寺院	じいん
持参	じさん
時速	じそく
次いで	ついで
次ぐ	つぐ
実る	みのる
実感	じっかん
実習	じっしゅう
実物	じつぶつ
実用	じつよう
実力	じつりょく
実例	じつれい
弱点	じゃくてん
主語	しゅご
主役	しゅやく
取り入れる	とりいれる
手首	てくび
受験	じゅけん
終点	しゅうてん
集合	しゅうごう
重点	じゅうてん
重量	じゅうりょう
出勤	しゅっきん
商業	しょうぎょう
商社	しょうしゃ
商店	しょうてん
少数	しょうすう
消化	しょうか
消防	しょうぼう
乗車	じょうしゃ
心身	しんしん
森林	しんりん
深まる	ふかまる
深夜	しんや
真っ暗	まっくら
神様	かみさま
神話	しんわ
親指	おやゆび
進路	しんろ
人命	じんめい
図表	ずひょう
水準	すいじゅん
水平	すいへい
水面	すいめん
水曜	すいよう
勢い	いきおい
正面	しょうめん
線路	せんろ
全集	ぜんしゅう
想	そう
早速	さっそく
体育	たいいく
対立	たいりつ
帯	おび
退院	たいいん
大通り	おおどおり
短期	たんき
短所	たんしょ
断定	だんてい
地帯	ちたい
竹	たけ
直後	ちょくご
直線	ちょくせん
直前	ちょくぜん
追加	ついか
通勤	つうきん
通行	つうこう
通用	つうよう
通路	つうろ
定員	ていいん
定期	ていき
的確	てきかく
天然	てんねん
点数	てんすう
伝記	でんき
田植え	たうえ
電球	でんきゅう
電波	でんぱ
電流	でんりゅう
登場	とうじょう
都心	としん
当日	とうじつ
当番	とうばん
童話	どうわ
内科	ないか
南米	なんべい
日常	にちじょう
能	のう
農村	のうそん
農薬	のうやく
畑	はたけ
発想	はっそう
半島	はんとう
反	はん
番地	ばんち
飛行	ひこう
筆記	ひっき
筆者	ひっしゃ
表紙	ひょうし
負け	まけ
部品	ぶひん
風船	ふうせん
物語る	ものがたる
分量	ぶんりょう
平日	へいじつ
放る	ほうる
方面	ほうめん
防止	ぼうし
防犯	ぼうはん
本部	ほんぶ
満員	まんいん
無数	むすう
名所	めいしょ
名物	めいぶつ
明け方	あけがた
目次	もくじ
夜間	やかん
役者	やくしゃ
役所	やくしょ
役人	やくにん
役目	やくめ
薬局	やっきょく
薬品	やくひん
油断	ゆだん
有無	うむ
予防	よぼう
用語	ようご
理科	りか
留守番	るすばん
列島	れっとう
録音	ろくおん
和	わ
等	とう
両側	りょうがわ
温かい	あたたかい
温める	あたためる
当てはめる	あてはめる
植木	うえき
係わる	かかわる
区切る	くぎる
退く	どく
先頭	せんとう
ため息	ためいき
中身	なかみ
話し合い	はなしあい
反映	はんえい
混ざる	まざる
混じる	まじる
集まり	あつまり
都	と
集	しゅう
移す	うつす
移転	いてん
医療	いりょう
育児	いくじ
運河	うんが
園芸	えんげい
延長	えんちょう
下降	かこう
加熱	かねつ
可	か
可決	かけつ
課税	かぜい
課程	かてい
貨物	かもつ
過程	かてい
過半数	かはんすう
解く	ほどく
解説	かいせつ
解答	かいとう
解放	かいほう
改めて	あらためて
改める	あらためる
改札	かいさつ
改正	かいせい
改造	かいぞう
灰	はい
灰色	はいいろ
各自	かくじ
各地	かくち
格別	かくべつ
覚ます	さます
官庁	かんちょう
缶詰	かんづめ
観測	かんそく
関西	かんさい
関東	かんとう
含める	ふくめる
危うい	あやうい
寄せる	よせる
幾	いく
期限	きげん
機関	きかん
気圧	きあつ
規律	きりつ
起床	きしょう
議員	ぎいん
詰まる	つまる
客席	きゃくせき
給与	きゅうよ
漁業	ぎょぎょう
漁師	りょうし
競馬	けいば
境	さかい
境界	きょうかい
極力	きょくりょく
務める	つとめる
近寄る	ちかよる
区域	くいき
群れ	むれ
形容詞	けいようし
敬語	けいご
警備	けいび
芸能	げいのう
血圧	けつあつ
血液	けつえき
月給	げっきゅう
月末	げつまつ
県庁	けんちょう
見舞う	みまう
軒	のき
現す	あらわす
現に	げんに
限度	げんど
個体	こたい
固まる	かたまる
交差	こうさ
候補	こうほ
公害	こうがい
公共	こうきょう
公務	こうむ
効力	こうりょく
工芸	こうげい
工夫	くふう
構造	こうぞう
肯定	こうてい
荒い	あらい
講師	こうし
鉱物	こうぶつ
香水	こうすい
高層	こうそう
国籍	こくせき
再	さい
再三	さいさん
採点	さいてん
在学	ざいがく
作法	さほう
雑音	ざつおん
散らす	ちらす
散る	ちる
産地	さんち
刺身	さしみ
子孫	しそん
思い込む	おもいこむ
脂	あぶら
資本	しほん
児童	じどう
自治	じち
自宅	じたく
湿る	しめる
湿度	しつど
実績	じっせき
社説	しゃせつ
車輪	しゃりん
終了	しゅうりょう
祝日	しゅくじつ
初歩	しょほ
書籍	しょせき
勝敗	しょうはい
床屋	とこや
承る	うけたまわる
消毒	しょうどく
省略	しょうりゃく
賞金	しょうきん
賞品	しょうひん
蒸気	じょうき
職人	しょくにん
延びる	のびる
心得る	こころえる
真似る	まねる
制作	せいさく
姓	せい
性能	せいのう
性別	せいべつ
成分	せいぶん
成立	せいりつ
政党	せいとう
清掃	せいそう
生存	せいぞん
税関	ぜいかん
接近	せっきん
接続	せつぞく
先祖	せんぞ
先程	さきほど
占う	うらなう
泉	いずみ
浅い	あさい
祖先	そせん
争う	あらそう
相違	そうい
窓口	まどぐち
増減	ぞうげん
増大	ぞうだい
束	たば
測定	そくてい
測量	そくりょう
体制	たいせい
対照	たいしょう
代名詞	だいめいし
大戦	たいせん
宅	たく
担ぐ	かつぐ
探る	さぐる
団地	だんち
段階	だんかい
着替え	きがえ
着替える	きがえる
中絶	ちゅうぜつ
中途	ちゅうと
昼寝	ひるね
貯蔵	ちょぞう
超過	ちょうか
頂点	ちょうてん
通貨	つうか
通信	つうしん
停止	ていし
停車	ていしゃ
停電	ていでん
盗難	とうなん
灯油	とうゆ
頭脳	ずのう
突き	つき
突く	つく
日程	にってい
熱帯	ねったい
濃度	のうど
農産物	のうさんぶつ
破れる	やぶれる
拝見	はいけん
背負う	せおう
薄暗い	うすぐらい
判事	はんじ
反省	はんせい
革	かわ
美容	びよう
不可	ふか
付近	ふきん
浮く	うく
武道	ぶどう
副	ふく
複数	ふくすう
仏	ほとけ
分解	ぶんかい
分布	ぶんぷ
文芸	ぶんげい
並行	へいこう
閉会	へいかい
片道	かたみち
編	へん
捕る	とる
補う	おぎなう
募集	ぼしゅう
包装	ほうそう
報	ほう
方程式	ほうていしき
暴れる	あばれる
枚数	まいすう
未	み
民間	みんかん
亡くす	なくす
無限	むげん
名刺	めいし
名詞	めいし
面積	めんせき
木材	もくざい
目印	めじるし
輸送	ゆそう
夕刊	ゆうかん
予備	よび
予報	よほう
溶かす	とかす
溶け込む	とけこむ
用途	ようと
頼もしい	たのもしい
乱暴	らんぼう
利害	りがい
略す	りゃくす
流域	りゅういき
粒	つぶ
冷める	さめる
冷やす	ひやす
冷凍	れいとう
連合	れんごう
湾	わん
傾く	かたむく
紅葉	こうよう
足跡	あしあと
代替	だいたい
値	ね
銅	どう
抱く	だく
浴衣	ゆかた
押さえる	おさえる
換える	かえる
個所	かしょ
共同	きょうどう
組み合わせ	くみあわせ
超える	こえる
住居	じゅうきょ
すれ違う	すれちがう
相互	そうご
各々	おのおの
続々	ぞくぞく
炭鉱	たんこう
短編	たんぺん
造る	つくる
出掛ける	でかける
採る	とる
治す	なおす
延ばす	のばす
乗り換え	のりかえ
測る	はかる
挟む	はさむ
果たして	はたして
引っ越し	ひっこし
増やす	ふやす
編集	へんしゅう
干す	ほす
見慣れる	みなれる
割引	わりびき
欧米	おうべい
水産	すいさん
段	だん
団	だん
隻	せき
現	げん
位	い
戦	せん
省	しょう
領	りょう
産	さん
付	づけ
済み	ずみ
家	か
哀れ	あわれ
圧縮	あっしゅく
案外	あんがい
意義	いぎ
為す	なす
為替	かわせ
一応	いちおう
衛星	えいせい
宴会	えんかい
艶	つや
凹む	へこむ
往復	おうふく
